1,0,1,0,0,0,0,-12
1,0,2,0,0,0,0,-23
2,0,3,0,0,0,0,-16
2,0,4,0,0,0,0,-15
3,0,5,0,0,0,0,-15
3,0,6,0,0,0,0,-19
4,0,7,0,0,0,0,-9
4,0,8,0,0,0,0,-12
5,0,9,0,0,0,0,-18
5,0,10,0,0,0,0,-19
6,0,11,0,0,0,0,-16
6,0,12,0,0,0,0,-11
7,0,13,0,0,0,0,-14
7,0,14,0,0,0,0,-14
8,0,15,0,0,0,0,-14
8,0,16,0,0,0,0,-19
1,1,1,0,0,0,0,86
2,1,2,0,0,0,0,507
2,1,3,0,0,0,0,76
3,1,4,0,0,0,0,-17
3,1,5,0,0,0,0,-21
4,1,6,0,0,0,0,-17
4,1,7,0,0,0,0,-14
5,1,8,0,0,0,0,-10
5,1,9,0,0,0,0,-13
6,1,10,0,0,0,0,-18
6,1,11,0,0,0,0,-19
7,1,12,0,0,0,0,-20
7,1,13,0,0,0,0,-12
8,1,14,0,0,0,0,-8
8,1,15,0,0,0,0,-15
2,2,1,0,0,0,0,83
2,2,2,0,0,0,0,204
3,2,3,0,0,0,0,92
3,2,4,0,0,0,0,-17
4,2,5,0,0,0,0,-9
4,2,6,0,0,0,0,-10
5,2,7,0,0,0,0,-13
5,2,8,0,0,0,0,-9
6,2,9,0,0,0,0,-17
6,2,10,0,0,0,0,-21
7,2,11,0,0,0,0,-20
7,2,12,0,0,0,0,-12
8,2,13,0,0,0,0,-18
8,2,14,0,0,0,0,-10
2,3,1,0,0,0,0,268
3,3,2,0,0,0,0,85
3,3,3,0,0,0,0,266
4,3,4,0,0,0,0,-5
4,3,5,0,0,0,0,-12
5,3,6,0,0,0,0,-17
5,3,7,0,0,0,0,-9
6,3,8,0,0,0,0,-17
6,3,9,0,0,0,0,-10
7,3,10,0,0,0,0,-15
7,3,11,0,0,0,0,-17
8,3,12,0,0,0,0,-18
8,3,13,0,0,0,0,-13
3,4,1,0,0,0,0,172
3,4,2,0,0,0,0,165
4,4,3,0,0,0,0,-23
4,4,4,0,0,0,0,-14
5,4,5,0,0,0,0,81
5,4,6,0,0,0,0,-9
6,4,7,0,0,0,0,-13
6,4,8,0,0,0,0,-7
7,4,9,0,0,0,0,-13
7,4,10,0,0,0,0,-10
8,4,11,0,0,0,0,-17
8,4,12,0,0,0,0,-17
3,5,1,0,0,0,0,178
4,5,2,0,0,0,0,-16
4,5,3,0,0,0,0,65
5,5,4,0,0,0,0,33
5,5,5,0,0,0,0,-21
6,5,6,0,0,0,0,-17
6,5,7,0,0,0,0,-8
7,5,8,0,0,0,0,-13
7,5,9,0,0,0,0,-22
8,5,10,0,0,0,0,-16
8,5,11,0,0,0,0,-14
4,6,1,0,0,0,0,124
4,6,2,0,0,0,0,-14
5,6,3,0,0,0,0,-14
5,6,4,0,0,0,0,-17
6,6,5,0,0,0,0,-18
6,6,6,0,0,0,0,-19
7,6,7,0,0,0,0,-18
7,6,8,0,0,0,0,-13
8,6,9,0,0,0,0,-10
8,6,10,0,0,0,0,-14
4,7,1,0,0,0,0,80
5,7,2,0,0,0,0,-4
5,7,3,0,0,0,0,-14
6,7,4,0,0,0,0,-16
6,7,5,0,0,0,0,-13
7,7,6,0,0,0,0,-18
7,7,7,0,0,0,0,-30
8,7,8,0,0,0,0,-13
8,7,9,0,0,0,0,-17
5,8,1,0,0,0,0,-13
5,8,2,0,0,0,0,-12
6,8,3,0,0,0,0,-24
6,8,4,0,0,0,0,-21
7,8,5,0,0,0,0,-17
7,8,6,0,0,0,0,13
8,8,7,0,0,0,0,-9
8,8,8,0,0,0,0,-11
5,9,1,0,0,0,0,57
6,9,2,0,0,0,0,-17
6,9,3,0,0,0,0,-15
7,9,4,0,0,0,0,-16
7,9,5,0,0,0,0,-16
8,9,6,0,0,0,0,-16
8,9,7,0,0,0,0,42
6,10,1,0,0,0,0,10
6,10,2,0,0,0,0,-15
7,10,3,0,0,0,0,-18
7,10,4,0,0,0,0,-15
8,10,5,0,0,0,0,-19
8,10,6,0,0,0,0,-16
6,11,1,0,0,0,0,-18
7,11,2,0,0,0,0,-14
7,11,3,0,0,0,0,-20
8,11,4,0,0,0,0,-11
8,11,5,0,0,0,0,-10
7,12,1,0,0,0,0,-25
7,12,2,0,0,0,0,-10
8,12,3,0,0,0,0,-12
8,12,4,0,0,0,0,-5
7,13,1,0,0,0,0,-16
8,13,2,0,0,0,0,1
8,13,3,0,0,0,0,-14
8,14,1,0,0,0,0,59
8,14,2,0,0,0,0,-8
8,15,1,0,0,0,0,-10
2,0,1,1,0,0,0,-12
3,0,2,1,0,0,0,83
3,0,3,1,0,0,0,101
4,0,4,1,0,0,0,-11
4,0,5,1,0,0,0,91
5,0,6,1,0,0,0,68
5,0,7,1,0,0,0,-19
6,0,8,1,0,0,0,-16
6,0,9,1,0,0,0,-11
7,0,10,1,0,0,0,93
7,0,11,1,0,0,0,-11
8,0,12,1,0,0,0,-14
8,0,13,1,0,0,0,-15
3,1,1,1,0,0,0,62
3,1,2,1,0,0,0,164
4,1,3,1,0,0,0,-11
4,1,4,1,0,0,0,79
5,1,5,1,0,0,0,77
5,1,6,1,0,0,0,113
6,1,7,1,0,0,0,-10
6,1,8,1,0,0,0,-22
7,1,9,1,0,0,0,-14
7,1,10,1,0,0,0,-18
8,1,11,1,0,0,0,-9
8,1,12,1,0,0,0,-15
3,2,1,1,0,0,0,243
4,2,2,1,0,0,0,-13
4,2,3,1,0,0,0,54
5,2,4,1,0,0,0,-16
5,2,5,1,0,0,0,-8
6,2,6,1,0,0,0,-11
6,2,7,1,0,0,0,0
7,2,8,1,0,0,0,-16
7,2,9,1,0,0,0,-15
8,2,10,1,0,0,0,-11
8,2,11,1,0,0,0,13
4,3,1,1,0,0,0,-17
4,3,2,1,0,0,0,-10
5,3,3,1,0,0,0,-10
5,3,4,1,0,0,0,-9
6,3,5,1,0,0,0,-7
6,3,6,1,0,0,0,-15
7,3,7,1,0,0,0,-16
7,3,8,1,0,0,0,-15
8,3,9,1,0,0,0,-8
8,3,10,1,0,0,0,-17
4,4,1,1,0,0,0,17
5,4,2,1,0,0,0,-9
5,4,3,1,0,0,0,-17
6,4,4,1,0,0,0,-17
6,4,5,1,0,0,0,-15
7,4,6,1,0,0,0,-8
7,4,7,1,0,0,0,-14
8,4,8,1,0,0,0,-20
8,4,9,1,0,0,0,-23
5,5,1,1,0,0,0,67
5,5,2,1,0,0,0,-19
6,5,3,1,0,0,0,-18
6,5,4,1,0,0,0,-15
7,5,5,1,0,0,0,46
7,5,6,1,0,0,0,-16
8,5,7,1,0,0,0,-18
8,5,8,1,0,0,0,-17
5,6,1,1,0,0,0,-19
6,6,2,1,0,0,0,5
6,6,3,1,0,0,0,-10
7,6,4,1,0,0,0,-18
7,6,5,1,0,0,0,-16
8,6,6,1,0,0,0,-14
8,6,7,1,0,0,0,-16
6,7,1,1,0,0,0,-7
6,7,2,1,0,0,0,-25
7,7,3,1,0,0,0,-13
7,7,4,1,0,0,0,-8
8,7,5,1,0,0,0,-12
8,7,6,1,0,0,0,-16
6,8,1,1,0,0,0,-9
7,8,2,1,0,0,0,-19
7,8,3,1,0,0,0,-21
8,8,4,1,0,0,0,-9
8,8,5,1,0,0,0,-24
7,9,1,1,0,0,0,-11
7,9,2,1,0,0,0,-17
8,9,3,1,0,0,0,-13
8,9,4,1,0,0,0,-19
7,10,1,1,0,0,0,-10
8,10,2,1,0,0,0,-13
8,10,3,1,0,0,0,-11
8,11,1,1,0,0,0,-18
8,11,2,1,0,0,0,-7
8,12,1,1,0,0,0,-18
2,0,1,0,0,1,0,-11
2,0,2,0,0,1,0,-9
3,0,3,0,0,1,0,-21
3,0,4,0,0,1,0,-16
4,0,5,0,0,1,0,-17
4,0,6,0,0,1,0,-17
5,0,7,0,0,1,0,-12
5,0,8,0,0,1,0,-11
6,0,9,0,0,1,0,-13
6,0,10,0,0,1,0,-12
7,0,11,0,0,1,0,-21
7,0,12,0,0,1,0,-10
8,0,13,0,0,1,0,-14
8,0,14,0,0,1,0,-8
2,1,1,0,0,1,0,-15
3,1,2,0,0,1,0,-21
3,1,3,0,0,1,0,76
4,1,4,0,0,1,0,-13
4,1,5,0,0,1,0,-19
5,1,6,0,0,1,0,-10
5,1,7,0,0,1,0,-14
6,1,8,0,0,1,0,-20
6,1,9,0,0,1,0,-10
7,1,10,0,0,1,0,-17
7,1,11,0,0,1,0,-19
8,1,12,0,0,1,0,-16
8,1,13,0,0,1,0,-11
3,2,1,0,0,1,0,-14
3,2,2,0,0,1,0,-13
4,2,3,0,0,1,0,-11
4,2,4,0,0,1,0,4
5,2,5,0,0,1,0,-17
5,2,6,0,0,1,0,-14
6,2,7,0,0,1,0,-16
6,2,8,0,0,1,0,-16
7,2,9,0,0,1,0,-10
7,2,10,0,0,1,0,-17
8,2,11,0,0,1,0,-22
8,2,12,0,0,1,0,-24
3,3,1,0,0,1,0,-13
4,3,2,0,0,1,0,-21
4,3,3,0,0,1,0,-16
5,3,4,0,0,1,0,7
5,3,5,0,0,1,0,11
6,3,6,0,0,1,0,-13
6,3,7,0,0,1,0,-15
7,3,8,0,0,1,0,-14
7,3,9,0,0,1,0,-15
8,3,10,0,0,1,0,-10
8,3,11,0,0,1,0,14
4,4,1,0,0,1,0,-20
4,4,2,0,0,1,0,-16
5,4,3,0,0,1,0,12
5,4,4,0,0,1,0,76
6,4,5,0,0,1,0,52
6,4,6,0,0,1,0,-18
7,4,7,0,0,1,0,-17
7,4,8,0,0,1,0,-20
8,4,9,0,0,1,0,-19
8,4,10,0,0,1,0,10
4,5,1,0,0,1,0,136
5,5,2,0,0,1,0,-10
5,5,3,0,0,1,0,-12
6,5,4,0,0,1,0,-19
6,5,5,0,0,1,0,-22
7,5,6,0,0,1,0,-16
7,5,7,0,0,1,0,-18
8,5,8,0,0,1,0,-9
8,5,9,0,0,1,0,-11
5,6,1,0,0,1,0,72
5,6,2,0,0,1,0,85
6,6,3,0,0,1,0,-13
6,6,4,0,0,1,0,69
7,6,5,0,0,1,0,-13
7,6,6,0,0,1,0,-14
8,6,7,0,0,1,0,-19
8,6,8,0,0,1,0,94
5,7,1,0,0,1,0,-14
6,7,2,0,0,1,0,-16
6,7,3,0,0,1,0,-11
7,7,4,0,0,1,0,-20
7,7,5,0,0,1,0,-17
8,7,6,0,0,1,0,-12
8,7,7,0,0,1,0,-8
6,8,1,0,0,1,0,-15
6,8,2,0,0,1,0,-11
7,8,3,0,0,1,0,-16
7,8,4,0,0,1,0,-11
8,8,5,0,0,1,0,-14
8,8,6,0,0,1,0,-11
6,9,1,0,0,1,0,26
7,9,2,0,0,1,0,-15
7,9,3,0,0,1,0,-17
8,9,4,0,0,1,0,-16
8,9,5,0,0,1,0,-17
7,10,1,0,0,1,0,-5
7,10,2,0,0,1,0,22
8,10,3,0,0,1,0,-13
8,10,4,0,0,1,0,-8
7,11,1,0,0,1,0,2
8,11,2,0,0,1,0,-19
8,11,3,0,0,1,0,-16
8,12,1,0,0,1,0,-13
8,12,2,0,0,1,0,-12
8,13,1,0,0,1,0,-15
3,0,1,1,0,1,0,-15
4,0,2,1,0,1,0,-18
4,0,3,1,0,1,0,156
5,0,4,1,0,1,0,-13
5,0,5,1,0,1,0,-11
6,0,6,1,0,1,0,-13
6,0,7,1,0,1,0,-13
7,0,8,1,0,1,0,-5
7,0,9,1,0,1,0,-14
8,0,10,1,0,1,0,26
8,0,11,1,0,1,0,-18
4,1,1,1,0,1,0,-20
4,1,2,1,0,1,0,315
5,1,3,1,0,1,0,-18
5,1,4,1,0,1,0,-7
6,1,5,1,0,1,0,-20
6,1,6,1,0,1,0,-15
7,1,7,1,0,1,0,-16
7,1,8,1,0,1,0,61
8,1,9,1,0,1,0,-24
8,1,10,1,0,1,0,-22
4,2,1,1,0,1,0,115
5,2,2,1,0,1,0,201
5,2,3,1,0,1,0,-11
6,2,4,1,0,1,0,75
6,2,5,1,0,1,0,-22
7,2,6,1,0,1,0,-15
7,2,7,1,0,1,0,-15
8,2,8,1,0,1,0,-9
8,2,9,1,0,1,0,27
5,3,1,1,0,1,0,248
5,3,2,1,0,1,0,-17
6,3,3,1,0,1,0,-14
6,3,4,1,0,1,0,160
7,3,5,1,0,1,0,-17
7,3,6,1,0,1,0,-17
8,3,7,1,0,1,0,83
8,3,8,1,0,1,0,-11
5,4,1,1,0,1,0,-15
6,4,2,1,0,1,0,-14
6,4,3,1,0,1,0,79
7,4,4,1,0,1,0,-17
7,4,5,1,0,1,0,-12
8,4,6,1,0,1,0,-19
8,4,7,1,0,1,0,-12
6,5,1,1,0,1,0,-15
6,5,2,1,0,1,0,-11
7,5,3,1,0,1,0,-11
7,5,4,1,0,1,0,95
8,5,5,1,0,1,0,-20
8,5,6,1,0,1,0,83
6,6,1,1,0,1,0,-10
7,6,2,1,0,1,0,-18
7,6,3,1,0,1,0,82
8,6,4,1,0,1,0,-14
8,6,5,1,0,1,0,-10
7,7,1,1,0,1,0,-17
7,7,2,1,0,1,0,-13
8,7,3,1,0,1,0,1
8,7,4,1,0,1,0,-14
7,8,1,1,0,1,0,-12
8,8,2,1,0,1,0,-20
8,8,3,1,0,1,0,-15
8,9,1,1,0,1,0,-16
8,9,2,1,0,1,0,-11
8,10,1,1,0,1,0,-16
2,0,1,0,1,0,0,-14
2,0,2,0,1,0,0,-23
3,0,3,0,1,0,0,62
3,0,4,0,1,0,0,-15
4,0,5,0,1,0,0,-19
4,0,6,0,1,0,0,-15
5,0,7,0,1,0,0,-16
5,0,8,0,1,0,0,-14
6,0,9,0,1,0,0,-18
6,0,10,0,1,0,0,-11
7,0,11,0,1,0,0,-14
7,0,12,0,1,0,0,-12
8,0,13,0,1,0,0,-17
8,0,14,0,1,0,0,-18
2,1,1,0,1,0,0,-13
3,1,2,0,1,0,0,-17
3,1,3,0,1,0,0,56
4,1,4,0,1,0,0,-10
4,1,5,0,1,0,0,-18
5,1,6,0,1,0,0,-27
5,1,7,0,1,0,0,-13
6,1,8,0,1,0,0,-14
6,1,9,0,1,0,0,-8
7,1,10,0,1,0,0,-21
7,1,11,0,1,0,0,-21
8,1,12,0,1,0,0,-22
8,1,13,0,1,0,0,78
3,2,1,0,1,0,0,-16
3,2,2,0,1,0,0,-19
4,2,3,0,1,0,0,69
4,2,4,0,1,0,0,-15
5,2,5,0,1,0,0,-10
5,2,6,0,1,0,0,-13
6,2,7,0,1,0,0,-12
6,2,8,0,1,0,0,-15
7,2,9,0,1,0,0,-21
7,2,10,0,1,0,0,-20
8,2,11,0,1,0,0,-11
8,2,12,0,1,0,0,-16
3,3,1,0,1,0,0,-10
4,3,2,0,1,0,0,50
4,3,3,0,1,0,0,-15
5,3,4,0,1,0,0,-19
5,3,5,0,1,0,0,-12
6,3,6,0,1,0,0,-14
6,3,7,0,1,0,0,-15
7,3,8,0,1,0,0,-20
7,3,9,0,1,0,0,-18
8,3,10,0,1,0,0,-12
8,3,11,0,1,0,0,-21
4,4,1,0,1,0,0,-22
4,4,2,0,1,0,0,254
5,4,3,0,1,0,0,-20
5,4,4,0,1,0,0,87
6,4,5,0,1,0,0,-17
6,4,6,0,1,0,0,-15
7,4,7,0,1,0,0,-14
7,4,8,0,1,0,0,-20
8,4,9,0,1,0,0,-15
8,4,10,0,1,0,0,-10
4,5,1,0,1,0,0,-11
5,5,2,0,1,0,0,-15
5,5,3,0,1,0,0,-22
6,5,4,0,1,0,0,-13
6,5,5,0,1,0,0,-13
7,5,6,0,1,0,0,-17
7,5,7,0,1,0,0,71
8,5,8,0,1,0,0,-17
8,5,9,0,1,0,0,-15
5,6,1,0,1,0,0,-10
5,6,2,0,1,0,0,-14
6,6,3,0,1,0,0,-23
6,6,4,0,1,0,0,101
7,6,5,0,1,0,0,55
7,6,6,0,1,0,0,60
8,6,7,0,1,0,0,-20
8,6,8,0,1,0,0,-11
5,7,1,0,1,0,0,51
6,7,2,0,1,0,0,-18
6,7,3,0,1,0,0,-13
7,7,4,0,1,0,0,-16
7,7,5,0,1,0,0,-19
8,7,6,0,1,0,0,-12
8,7,7,0,1,0,0,-18
6,8,1,0,1,0,0,-17
6,8,2,0,1,0,0,27
7,8,3,0,1,0,0,-10
7,8,4,0,1,0,0,-13
8,8,5,0,1,0,0,-3
8,8,6,0,1,0,0,-10
6,9,1,0,1,0,0,24
7,9,2,0,1,0,0,84
7,9,3,0,1,0,0,-17
8,9,4,0,1,0,0,-15
8,9,5,0,1,0,0,-9
7,10,1,0,1,0,0,-5
7,10,2,0,1,0,0,-13
8,10,3,0,1,0,0,-12
8,10,4,0,1,0,0,-15
7,11,1,0,1,0,0,52
8,11,2,0,1,0,0,-13
8,11,3,0,1,0,0,-21
8,12,1,0,1,0,0,54
8,12,2,0,1,0,0,-18
8,13,1,0,1,0,0,-10
3,0,1,1,1,0,0,-20
4,0,2,1,1,0,0,-10
4,0,3,1,1,0,0,-15
5,0,4,1,1,0,0,-8
5,0,5,1,1,0,0,-17
6,0,6,1,1,0,0,-9
6,0,7,1,1,0,0,-11
7,0,8,1,1,0,0,-20
7,0,9,1,1,0,0,-23
8,0,10,1,1,0,0,-19
8,0,11,1,1,0,0,-17
4,1,1,1,1,0,0,-16
4,1,2,1,1,0,0,-13
5,1,3,1,1,0,0,-18
5,1,4,1,1,0,0,-2
6,1,5,1,1,0,0,-13
6,1,6,1,1,0,0,-21
7,1,7,1,1,0,0,-11
7,1,8,1,1,0,0,-10
8,1,9,1,1,0,0,-16
8,1,10,1,1,0,0,-11
4,2,1,1,1,0,0,97
5,2,2,1,1,0,0,-13
5,2,3,1,1,0,0,-7
6,2,4,1,1,0,0,-22
6,2,5,1,1,0,0,-16
7,2,6,1,1,0,0,-24
7,2,7,1,1,0,0,-16
8,2,8,1,1,0,0,-16
8,2,9,1,1,0,0,-18
5,3,1,1,1,0,0,-14
5,3,2,1,1,0,0,230
6,3,3,1,1,0,0,-17
6,3,4,1,1,0,0,-8
7,3,5,1,1,0,0,-9
7,3,6,1,1,0,0,-15
8,3,7,1,1,0,0,3
8,3,8,1,1,0,0,-13
5,4,1,1,1,0,0,-6
6,4,2,1,1,0,0,-17
6,4,3,1,1,0,0,-15
7,4,4,1,1,0,0,-11
7,4,5,1,1,0,0,-19
8,4,6,1,1,0,0,-10
8,4,7,1,1,0,0,-18
6,5,1,1,1,0,0,41
6,5,2,1,1,0,0,-21
7,5,3,1,1,0,0,-17
7,5,4,1,1,0,0,-13
8,5,5,1,1,0,0,-11
8,5,6,1,1,0,0,-15
6,6,1,1,1,0,0,-10
7,6,2,1,1,0,0,-12
7,6,3,1,1,0,0,104
8,6,4,1,1,0,0,-12
8,6,5,1,1,0,0,-14
7,7,1,1,1,0,0,85
7,7,2,1,1,0,0,-17
8,7,3,1,1,0,0,-7
8,7,4,1,1,0,0,-11
7,8,1,1,1,0,0,-9
8,8,2,1,1,0,0,-8
8,8,3,1,1,0,0,-14
8,9,1,1,1,0,0,-13
8,9,2,1,1,0,0,-14
8,10,1,1,1,0,0,81
3,0,1,0,1,1,0,-17
3,0,2,0,1,1,0,-14
4,0,3,0,1,1,0,-13
4,0,4,0,1,1,0,51
5,0,5,0,1,1,0,-18
5,0,6,0,1,1,0,-18
6,0,7,0,1,1,0,-13
6,0,8,0,1,1,0,-18
7,0,9,0,1,1,0,-7
7,0,10,0,1,1,0,-19
8,0,11,0,1,1,0,-11
8,0,12,0,1,1,0,-12
3,1,1,0,1,1,0,-14
4,1,2,0,1,1,0,-14
4,1,3,0,1,1,0,-12
5,1,4,0,1,1,0,-4
5,1,5,0,1,1,0,-14
6,1,6,0,1,1,0,-17
6,1,7,0,1,1,0,-10
7,1,8,0,1,1,0,-20
7,1,9,0,1,1,0,-14
8,1,10,0,1,1,0,-12
8,1,11,0,1,1,0,-13
4,2,1,0,1,1,0,-16
